ncand,n_far,is_top1,beats_far,pct_far,margin_far,displacement,d_assigned,L,locus_len,chance,pair
8,3,True,True,0.0,0.06305806517398481,0.0,0.03177140997643707,528,2267,0.25,hg38_vs_mm39
13,8,False,True,0.0,0.011023820228011134,112.0,0.055369223180933895,448,3081,0.1111111111111111,hg38_vs_mm39
9,6,False,True,0.0,0.10506935255539757,372.0,0.029744111179712394,888,4435,0.14285714285714285,hg38_vs_mm39
6,1,False,True,0.0,0.04430634458240601,27.0,0.03101970035556224,528,1749,0.5,hg38_vs_mm39
10,5,True,True,0.0,0.06632757939786053,0.0,0.030942240181428247,248,1288,0.16666666666666666,hg38_vs_mm39
8,3,False,True,0.0,0.052943561208034104,29.0,0.0690527469921192,448,1859,0.25,hg38_vs_mm39
29,24,False,True,0.0,0.0015368016781335432,50.0,0.021527902553125595,288,4234,0.04,hg38_vs_mm39
31,26,False,False,0.07692307692307693,-0.009641345285568485,512.0,0.035885830444044524,248,3895,0.037037037037037035,hg38_vs_mm39
10,5,False,True,0.0,0.026967193882705343,105.0,0.022917504508962388,288,1529,0.16666666666666666,hg38_vs_mm39
6,1,False,True,0.0,0.045818638982555004,72.0,0.02679580218107162,448,1542,0.5,hg38_vs_mm39
10,5,True,True,0.0,0.06413999124196126,0.0,0.012827016617303965,408,2204,0.16666666666666666,hg38_vs_mm39
23,18,False,True,0.0,0.013738538396546512,12.0,0.02161299794038586,488,5689,0.05263157894736842,hg38_vs_mm39
18,13,False,False,0.15384615384615385,-0.006202323673963693,1544.0,0.02592357527309738,608,5510,0.07142857142857142,hg38_vs_mm39
10,5,True,True,0.0,0.021861993554878174,0.0,0.016134368866943763,568,2896,0.16666666666666666,hg38_vs_mm39
54,49,False,True,0.0,0.004324279401315044,26.0,0.040610537412268354,288,7878,0.02,hg38_vs_mm39
81,76,False,False,0.013157894736842105,-0.007260623192213288,3744.0,0.030237636712728812,288,11813,0.012987012987012988,hg38_vs_mm39
9,5,False,True,0.0,0.03480062447447987,28.0,0.05509584274467428,568,2590,0.16666666666666666,hg38_vs_mm39
27,22,True,True,0.0,0.0008751397153139925,0.0,0.01835964844777936,848,11464,0.043478260869565216,hg38_vs_mm39
84,79,False,True,0.0,0.0031593960481881983,16.0,0.04417508948428681,248,10431,0.0125,hg38_vs_mm39
7,2,False,False,0.5,-0.007608190546562969,140.0,0.039855353836222726,488,1920,0.3333333333333333,hg38_vs_mm39
98,93,False,False,0.21505376344086022,-0.030455457682278215,259.0,0.060515107463753416,208,10251,0.010638297872340425,hg38_vs_mm39
4,1,False,False,1.0,-0.007771135101470317,419.0,0.05698778276056229,768,1651,0.5,hg38_vs_mm39
23,18,False,False,0.3333333333333333,-0.0170925535471408,748.0,0.054687749287631454,328,3928,0.05263157894736842,hg38_vs_mm39
7,2,False,True,0.0,0.02739376499055575,108.0,0.03477538793824584,408,1558,0.3333333333333333,hg38_vs_mm39
16,11,False,True,0.0,0.00898688420594989,24.0,0.03131825552216641,408,3285,0.08333333333333333,hg38_vs_mm39
17,12,False,True,0.0,0.030927475954772687,48.0,0.04745978956512685,168,1510,0.07692307692307693,hg38_vs_mm39
20,15,False,True,0.0,0.003140853349773612,152.0,0.09213677254683365,208,2172,0.0625,hg38_vs_mm39
6,2,False,True,0.0,0.13195318721283456,90.0,0.030532156765386682,448,1458,0.3333333333333333,hg38_vs_mm39
53,48,False,True,0.0,0.04393950106796093,64.0,0.05172189735235835,128,3497,0.02040816326530612,hg38_vs_mm39
18,13,False,True,0.0,0.10289624901283853,6.0,0.017266157818250378,328,3062,0.07142857142857142,hg38_vs_mm39
34,29,False,True,0.0,0.013384030746510026,18.0,0.04266230932090871,128,2206,0.03333333333333333,hg38_vs_mm39
54,49,False,False,0.04081632653061224,-0.03264266175887375,4700.0,0.08922118623106375,248,6697,0.02,hg38_vs_mm39
8,3,False,False,0.3333333333333333,-0.016898963760270065,428.0,0.04645415169974424,808,3546,0.25,hg38_vs_mm39
8,3,False,True,0.0,0.15191013608900245,28.0,0.039647387106782714,248,1064,0.25,hg38_vs_mm39
21,16,False,False,0.375,-0.025301397710943065,528.0,0.0482834767497918,288,3043,0.058823529411764705,hg38_vs_mm39
14,9,False,False,0.1111111111111111,-0.020526185940869066,648.0,0.07249060753754671,568,4247,0.1,hg38_vs_mm39
5,1,True,True,0.0,0.08618918192716088,0.0,0.026815430003493075,568,1581,0.5,hg38_vs_mm39
12,7,False,False,0.42857142857142855,-0.04009363239597001,777.0,0.09060669490289727,288,1777,0.125,hg38_vs_mm39
17,12,False,False,0.08333333333333333,-0.004864673835202726,242.0,0.08702827363331576,448,3858,0.07692307692307693,hg38_vs_mm39
6,1,False,True,0.0,0.01838601584948315,8.0,0.025952618154755712,368,1189,0.5,hg38_vs_mm39
4,1,False,True,0.0,0.05464370633772576,88.0,0.048546926224963004,688,1624,0.5,hg38_vs_mm39
19,14,False,False,0.2857142857142857,-0.011317107850677861,409.0,0.05080290563382453,288,2857,0.06666666666666667,hg38_vs_mm39
11,6,True,True,0.0,0.14757725499597532,0.0,0.05765985821605755,208,1268,0.14285714285714285,hg38_vs_mm39
46,41,True,True,0.0,0.024448256464981756,0.0,0.019842636576492628,208,4881,0.023809523809523808,hg38_vs_mm39
47,42,True,True,0.0,0.006552315954448509,0.0,0.0301977819338679,288,6896,0.023255813953488372,hg38_vs_mm39
17,12,False,True,0.0,0.001893672678067327,149.0,0.026785053161601215,1248,10731,0.07692307692307693,hg38_vs_mm39
32,27,False,False,0.37037037037037035,-0.03845175136295765,546.0,0.08864670144321411,248,3990,0.03571428571428571,hg38_vs_mm39
36,31,False,False,0.25806451612903225,-0.03011403952562143,482.0,0.056667041153675046,208,3842,0.03125,hg38_vs_mm39
14,10,True,True,0.0,0.11259485432639135,0.0,0.059824700678109244,488,3506,0.09090909090909091,hg38_vs_mm39
14,9,False,True,0.0,0.008601385523804697,184.0,0.06098639187348619,288,2152,0.1,hg38_vs_mm39
32,27,False,True,0.0,0.01419405037347439,156.0,0.057119572545951014,528,8668,0.03571428571428571,hg38_vs_mm39
23,18,True,True,0.0,0.031075963905397887,0.0,0.019570923703990648,288,3319,0.05263157894736842,hg38_vs_mm39
17,12,True,True,0.0,0.03926293076853566,0.0,0.015609729623561453,328,2829,0.07692307692307693,hg38_vs_mm39
8,3,False,True,0.0,0.050646207228825645,125.0,0.03853850980628513,288,1285,0.25,hg38_vs_mm39
14,9,False,True,0.0,0.043321057878064895,50.0,0.01417930382555361,488,3506,0.1,hg38_vs_mm39
5,2,False,True,0.0,0.014441783633737229,89.0,0.032343786302550616,528,1449,0.3333333333333333,hg38_vs_mm39
8,3,True,True,0.0,0.055593737212191775,0.0,0.023452215589814134,328,1408,0.25,hg38_vs_mm39
5,1,False,True,0.0,0.04447809122804791,408.0,0.051894006520540686,608,1627,0.5,hg38_vs_mm39
6,1,True,True,0.0,0.02097921700320438,0.0,0.017558612359196476,888,2749,0.5,hg38_vs_mm39
5,1,False,True,0.0,0.004777193866531134,384.0,0.02326813002117357,848,2252,0.5,hg38_vs_mm39
25,20,False,True,0.0,0.056959448069767625,56.0,0.01328665715954174,288,3622,0.047619047619047616,hg38_vs_mm39
7,3,False,False,0.6666666666666666,-0.016690526477224382,208.0,0.09667523652668289,368,1413,0.25,hg38_vs_mm39
7,2,False,True,0.0,0.007170315992464621,192.0,0.05340869166945053,528,1886,0.3333333333333333,hg38_vs_mm39
21,16,False,False,0.125,-0.002581535492007493,156.0,0.04201064743296234,248,2616,0.058823529411764705,hg38_vs_mm39
6,1,True,True,0.0,0.03634312542077804,0.0,0.01934730853767356,488,1521,0.5,hg38_vs_mm39
10,6,True,True,0.0,0.18974914671255344,0.0,0.0397988488930266,408,2147,0.14285714285714285,hg38_vs_mm39
18,13,False,True,0.0,0.08676971413966192,202.0,0.017267305057432465,448,4134,0.07142857142857142,hg38_vs_mm39
9,5,False,True,0.0,0.13511181901982083,326.0,0.047861518479685825,408,1994,0.16666666666666666,hg38_vs_mm39
11,6,False,True,0.0,0.10362860966214976,1038.0,0.07392571929340533,1768,10474,0.14285714285714285,hg38_vs_mm39
16,11,True,True,0.0,0.06070177472816932,0.0,0.03126135791791589,408,3408,0.08333333333333333,hg38_vs_mm39
93,88,True,True,0.0,0.028804019206586828,0.0,0.013596700605322327,368,17261,0.011235955056179775,hg38_vs_mm39
